zip_code,longitude,latitude
85289,17.1722,48.0427
85292,17.1722,48.0427
85307,17.1722,48.0427
85308,17.1722,48.0427
85318,17.1722,48.0427
85401,17.1722,48.0427
85404,17.1722,48.0427
85405,17.1722,48.0427
90001,17.3071,48.334
90021,17.2154,48.2522
90023,17.3023,48.2719
90024,17.3608,48.2133
90025,17.2909,48.2279
90026,17.2743,48.2576
90027,17.3019,48.2007
90028,17.2554,48.1867
90029,17.3554,48.1839
90031,17.0317,48.2747
90032,17.0858,48.2621
90033,17.064,48.249
90041,17.2363,48.0978
90042,17.3,48.1059
90043,17.2535,48.0598
90044,17.3663,48.1583
90045,17.2968,48.1545
90046,17.2709,48.142
90050,17.4476,48.1973
90051,16.9833,48.3167
90052,17.1573,48.406
90053,17.1442,48.3669
90054,17.0995,48.3475
90055,17.0432,48.3336
90061,16.9333,48.4667
90062,16.9833,48.45
90063,16.9333,48.4167
90064,16.8667,48.4
90065,16.8488,48.3807
90066,16.9119,48.3294
90067,16.9833,48.3667
90068,16.9986,48.3751
90081,17.3496,48.2982
90082,17.4192,48.2666
90083,17.4787,48.2705
90084,17.4623,48.2854
90085,17.3994,48.3334
90086,17.3972,48.3843
90088,17.3757,48.4161
90089,17.3315,48.3909
90090,17.3397,48.3668
90091,17.2234,48.2897
90101,17.0219,48.436
90119,17.0219,48.436
90120,17.0219,48.436
90126,17.0219,48.436
90201,17.2904,48.3114
90203,17.2666,48.2899
90204,17.2746,48.297
90214,17.2746,48.297
90215,17.2746,48.297
90218,17.2746,48.297
90226,17.2746,48.297
90301,17.3894,48.1913
90312,17.4004,48.2195
90501,17.367,48.6792
90503,17.3715,48.6968
90508,17.3715,48.6968
90511,17.3715,48.6968
90515,17.3715,48.6968
90525,17.3715,48.6968
90526,17.3715,48.6968
90528,17.3715,48.6968
90529,17.3715,48.6968
90530,17.3715,48.6968
90531,17.3715,48.6968
90532,17.3715,48.6968
90535,17.3715,48.6968
90540,17.3715,48.6968
90545,17.3715,48.6968
90547,17.3715,48.6968
90580,17.3715,48.6968
90591,17.3715,48.6968
90602,17.2543,48.6775
90603,17.2818,48.7041
90604,17.3528,48.7483
90605,17.4073,48.7351
90606,17.469,48.7995
90607,17.2676,48.6543
90611,17.4415,48.6741
90612,17.44,48.6242
90613,17.539,48.6635
90614,17.4967,48.6981
90615,17.5818,48.6953
90621,17.6,48.75
90622,17.6191,48.7755
90623,17.6393,48.7577
90631,17.4068,48.6592
90632,17.4217,48.606
90633,17.3899,48.581
90634,17.3492,48.5568
90635,17.3047,48.5089
90636,17.2573,48.486
90637,17.2307,48.4652
90638,17.1676,48.4568
90645,17.201,48.6792
90701,17.5888,48.7932
90703,17.5746,48.782
90713,17.5746,48.782
90714,17.5746,48.782
90801,17.0282,48.66
90841,17.1453,48.6372
90842,17.1302,48.6752
90843,17.0913,48.6551
90844,17.1619,48.7194
90845,17.1163,48.718
90846,17.2145,48.7252
90847,17.1958,48.7514
90848,17.1135,48.7872
90849,17.1699,48.8303
90851,17.1624,48.8111
90861,17.2203,48.7852
90862,17.2462,48.7738
90863,17.2812,48.7719
90864,17.3182,48.7742
90865,17.2442,48.8128
90871,17.0022,48.5916
90872,17.0303,48.5449
90873,17.0036,48.504
90874,16.9833,48.5
90875,17.1373,48.5265
90876,17.1854,48.5769
90877,17.2381,48.5857
90878,17.0726,48.639
90879,17.0466,48.6137
90880,17.0038,48.601
90885,17.0145,48.6909
90901,17.2264,48.8449
90903,17.2264,48.8449
90982,17.2264,48.8449
91101,18.0444,48.8945
91103,18.0457,48.8986
91104,18.0457,48.8986
91105,18.0498,48.9109
91106,18.0444,48.8945
91108,18.0444,48.8945
91127,18.0457,48.8986
91132,18.0457,48.8986
91133,18.0457,48.8986
91137,18.0457,48.8986
91138,18.0457,48.8986
91142,18.0457,48.8986
91149,18.0457,48.8986
91150,18.0457,48.8986
91152,18.0457,48.8986
91162,18.0457,48.8986
91164,18.0457,48.8986
91167,18.0457,48.8986
91169,18.0457,48.8986
91171,18.0457,48.8986
91179,18.0457,48.8986
91180,18.0457,48.8986
91182,18.0457,48.8986
91196,18.0457,48.8986
91250,17.7792,48.6432
91303,17.952,48.8942
91304,17.9359,48.871
91305,17.9075,48.8301
91307,17.8335,48.84
91308,17.7902,48.8866
91311,17.9856,48.8365
91321,18.0197,48.8514
91322,18.1085,48.8013
91323,18.1113,48.7612
91324,18.195,48.778
91325,18.1914,48.806
91326,18.1805,48.8309
91331,18.0704,48.9264
91332,18.0379,48.9341
91333,17.9771,48.9729
91336,17.9908,48.784
91338,18.0726,48.8644
91401,18.1174,48.9365
91441,18.1189,48.967
91442,18.1001,48.9918
91443,18.2971,48.9121
91451,18.1669,48.9106
91501,17.8309,48.7576
91503,17.8309,48.7576
91515,17.8309,48.7576
91517,17.8309,48.7576
91519,17.8309,48.7576
91524,17.8309,48.7576
91528,17.8309,48.7576
91531,17.8309,48.7576
91532,17.8309,48.7576
91541,17.8309,48.7576
91601,17.6943,48.7772
91611,17.7635,48.7817
91612,17.7356,48.7845
91613,17.7216,48.7404
91614,17.6667,48.75
91616,17.6664,48.6787
91621,17.787,48.7123
91622,17.7658,48.6529
91623,17.8014,48.6498
91624,17.8428,48.6564
91625,17.8533,48.6741
91626,17.846,48.7143
91627,17.7862,48.6921
91631,17.8875,48.7442
91632,17.8924,48.7207
91633,17.8802,48.6573
91635,17.9804,48.6576
91637,17.9219,48.7632
91638,17.8932,48.7922
91641,17.8206,48.8022
91642,17.7953,48.8193
91701,17.5872,48.3774
91702,17.5872,48.3774
91703,17.5872,48.3774
91705,17.5872,48.3774
91708,17.5872,48.3774
91710,17.5872,48.3774
91721,17.5872,48.3774
91722,17.5872,48.3774
91723,17.5872,48.3774
91724,17.5872,48.3774
91725,17.5872,48.3774
91727,17.5872,48.3774
91732,17.5872,48.3774
91738,17.5872,48.3774
91742,17.5872,48.3774
91743,17.5872,48.3774
91744,17.5872,48.3774
91746,17.5872,48.3774
91747,17.5872,48.3774
91748,17.5872,48.3774
91750,17.5872,48.3774
91751,17.5872,48.3774
91754,17.5872,48.3774
91756,17.5872,48.3774
91758,17.5872,48.3774
91760,17.5872,48.3774
91761,17.5872,48.3774
91765,17.5872,48.3774
91766,17.5872,48.3774
91767,17.5872,48.3774
91768,17.5872,48.3774
91771,17.5872,48.3774
91774,17.5872,48.3774
91775,17.5872,48.3774
91777,17.5872,48.3774
91780,17.5872,48.3774
91781,17.5872,48.3774
91783,17.5872,48.3774
91785,17.5872,48.3774
91787,17.5872,48.3774
91792,17.5872,48.3774
91795,17.5872,48.3774
91797,17.5872,48.3774
91799,17.5872,48.3774
91810,17.7792,48.6432
91820,17.7792,48.6432
91822,17.7792,48.6432
91825,17.7792,48.6432
91827,17.7792,48.6432
91830,17.7792,48.6432
91831,17.7792,48.6432
91840,17.7792,48.6432
91842,17.7792,48.6432
91843,17.7792,48.6432
91844,17.7792,48.6432
91864,17.7792,48.6432
91865,17.7792,48.6432
91870,17.7792,48.6432
91871,17.7792,48.6432
91901,17.4275,48.4121
91902,17.4294,48.4397
91903,17.441,48.4674
91904,17.399,48.482
91905,17.4657,48.5268
91907,17.4807,48.5042
91908,17.4948,48.4681
91909,17.5447,48.43
91910,17.397,48.5432
91921,17.5954,48.329
91922,17.6303,48.2846
91923,17.6497,48.317
91924,17.6667,48.3333
91925,17.7186,48.3312
91926,17.6738,48.3528
91927,17.6881,48.3883
91928,17.6972,48.4158
91929,17.675,48.4501
91930,17.634,48.4973
91932,17.6438,48.3021
91933,17.7116,48.4393
91934,17.5304,48.3675
91935,17.5677,48.3426
91942,17.5338,48.2922
91943,17.4899,48.3175
91951,17.6074,48.4402
91952,17.6102,48.4917
91953,17.5967,48.5469
91954,17.5385,48.5972
91955,17.6099,48.5243
91961,17.4911,48.3718
91965,17.5327,48.5345
92001,17.8031,48.4317
92003,17.8031,48.4317
92010,17.8217,48.4325
92011,17.8217,48.4325
92012,17.8217,48.4325
92014,17.8217,48.4325
92019,17.8217,48.4325
92026,17.8217,48.4325
92027,17.8217,48.4325
92028,17.8217,48.4325
92029,17.8217,48.4325
92041,17.7646,48.4457
92042,17.718,48.461
92052,17.7597,48.3856
92055,17.7978,48.3901
92056,17.7926,48.3514
92061,17.9043,48.4402
92062,17.8794,48.4912
92063,17.8781,48.4263
92064,17.8712,48.3898
92065,17.8493,48.3712
92066,17.8689,48.4681
92101,17.8259,48.5948
92106,17.8407,48.5901
92112,17.8407,48.5901
92115,17.8407,48.5901
92116,17.8407,48.5901
92119,17.8407,48.5901
92121,17.8407,48.5901
92122,17.8407,48.5901
92125,17.8407,48.5901
92126,17.8407,48.5901
92128,17.8407,48.5901
92129,17.8407,48.5901
92145,17.8407,48.5901
92147,17.8407,48.5901
92149,17.8407,48.5901
92159,17.8407,48.5901
92163,17.8407,48.5901
92168,17.8407,48.5901
92169,17.8407,48.5901
92171,17.8407,48.5901
92172,17.8407,48.5901
92177,17.8407,48.5901
92179,17.8407,48.5901
92180,17.8407,48.5901
92201,17.7883,48.6188
92202,17.7523,48.612
92203,17.6801,48.6012
92204,17.6589,48.6017
92205,17.6231,48.5691
92206,17.6504,48.5329
92207,17.7202,48.4849
92208,17.7331,48.5281
92209,17.7456,48.5725
92210,17.7515,48.5965
92211,17.6873,48.6515
92221,17.8847,48.6179
92231,17.8275,48.5094
92241,17.8029,48.5159
92242,17.7803,48.4772
92401,17.7189,48.2291
92414,17.7232,48.2096
92418,17.7232,48.2096
92419,17.7232,48.2096
92422,17.7232,48.2096
92423,17.7232,48.2096
92425,17.7232,48.2096
92427,17.7232,48.2096
92429,17.7232,48.2096
92436,17.7232,48.2096
92441,17.7232,48.2096
92452,17.7232,48.2096
92457,17.7232,48.2096
92481,17.7232,48.2096
92501,17.7318,48.1684
92502,17.7817,48.1072
92503,17.7589,48.1231
92504,17.6915,48.0844
92505,17.6881,48.1058
92506,17.6515,48.129
92507,17.6763,48.1401
92508,17.6532,48.1473
92509,17.6576,48.1699
92521,17.6385,48.2014
92522,17.5752,48.1665
92523,17.5113,48.1454
92526,17.4286,48.2381
92527,17.4961,48.2497
92528,17.5739,48.2315
92532,17.6899,48.2415
92541,17.8281,48.0602
92542,17.8084,48.0145
92545,17.6394,48.2604
92551,17.7583,48.2836
92552,17.8166,48.2537
92553,17.823,48.2775
92554,17.8133,48.3362
92555,17.7667,48.3
92562,17.7854,48.2492
92563,17.7499,48.2691
92571,17.931,48.1493
92572,17.9643,48.0958
92581,17.842,48.1345
92582,17.8519,48.1061
92583,17.8867,48.0723
92584,17.9521,48.031
92585,17.9618,48.0212
92591,17.8422,48.1692
92592,17.7842,48.1862
92601,17.7333,48.2912
92614,17.7333,48.2912
92621,17.7333,48.2912
92701,17.8806,48.1513
92703,17.8752,48.1581
92705,17.8643,48.1719
92714,17.8752,48.1581
92715,17.8752,48.1581
92719,17.8752,48.1581
92901,17.6523,47.8754
92904,17.6553,47.9584
92912,17.6553,47.9584
92913,17.6553,47.9584
92916,17.6553,47.9584
92921,17.6553,47.9584
92924,17.6553,47.9584
92927,17.6553,47.9584
92931,17.6553,47.9584
92936,17.6553,47.9584
92946,17.6553,47.9584
92948,17.6553,47.9584
92963,17.6553,47.9584
92971,17.6553,47.9584
93001,17.5764,48.0037
93002,17.5292,48.0042
93003,17.5506,47.9853
93004,17.5217,47.9076
93005,17.5788,47.8921
93006,17.6125,47.8336
93007,17.7201,47.7981
93008,17.6961,47.8345
93010,17.7573,47.9093
93011,17.7902,47.9675
93012,17.7,47.9833
93013,17.751,48.0112
93014,17.6881,47.9659
93016,17.5859,48.0181
93021,17.7015,48.043
93025,17.6011,47.9429
93028,17.8087,47.8876
93030,17.3742,48.0026
93031,17.4595,47.9232
93032,17.4048,48.0138
93033,17.4627,47.9483
93034,17.4818,47.993
93035,17.4233,48.0272
93036,17.4904,48.0389
93037,17.4634,48.0558
93038,17.459,48.1154
93039,17.4207,48.122
93040,17.3539,48.0992
93041,17.3833,48.0667
93051,17.4057,48.0406
93052,17.5131,48.0908
93101,17.3097,48.0301
93103,17.3097,48.0301
93201,17.7688,47.858
93215,17.7688,47.858
93401,18.6753,48.2135
93405,18.607,48.2156
93411,18.6466,48.2152
93413,18.6466,48.2152
93417,18.6466,48.2152
93427,18.6466,48.2152
93429,18.6466,48.2152
93430,18.6466,48.2152
93431,18.6466,48.2152
93432,18.6466,48.2152
93438,18.6466,48.2152
93439,18.6466,48.2152
93440,18.6466,48.2152
93447,18.6466,48.2152
93448,18.6466,48.2152
93452,18.6466,48.2152
93456,18.6466,48.2152
93461,18.6466,48.2152
93468,18.6466,48.2152
93502,18.75,48.2667
93503,18.6969,48.2867
93504,18.7054,48.3225
93505,18.752,48.3311
93506,18.7889,48.3185
93521,18.5315,48.2893
93522,18.5255,48.3174
93523,18.5621,48.2925
93524,18.6006,48.2896
93525,18.6433,48.2805
93526,18.5367,48.2447
93527,18.606,48.2544
93529,18.5697,48.2401
93531,18.5845,48.1627
93532,18.5103,48.2104
93533,18.517,48.2474
93534,18.45,48.2101
93535,18.3606,48.1774
93536,18.4112,48.1651
93537,18.4504,48.1554
93538,18.4606,48.1836
93539,18.4635,48.1744
93541,18.5379,48.0986
93551,18.519,48.1376
93552,18.6353,48.1041
93555,18.7036,48.1348
93556,18.6643,48.1639
93557,18.6294,48.1259
93561,18.6578,48.0057
93562,18.6563,47.9736
93563,18.6515,47.9536
93564,18.5408,47.9814
93565,18.5114,47.9627
93566,18.5112,48.0058
93567,18.5268,48.0529
93568,18.4689,48.0393
93569,18.4658,48.0709
93571,18.7069,48.0031
93574,18.7746,47.9935
93575,18.7774,48.0421
93577,18.8678,48.0557
93581,18.9486,48.1256
93582,18.9785,48.159
93584,18.9005,48.1463
93585,18.8527,48.1106
93586,18.8044,48.2082
93587,18.7672,48.157
93601,18.9495,48.0741
93701,18.7005,48.089
93717,18.6542,48.0508
94001,18.1619,47.9854
94002,18.1619,47.9854
94003,18.1619,47.9854
94016,18.1619,47.9854
94030,18.1619,47.9854
94034,18.1619,47.9854
94035,18.1619,47.9854
94036,18.1619,47.9854
94037,18.1619,47.9854
94042,18.1619,47.9854
94044,18.1619,47.9854
94045,18.1619,47.9854
94085,18.1619,47.9854
94089,18.1619,47.9854
94091,18.1619,47.9854
94092,18.1619,47.9854
94101,18.1881,48.0466
94102,18.1797,48.1165
94103,18.237,48.1059
94104,18.2333,48.1333
94105,18.2261,48.1522
94106,18.1703,48.157
94107,18.1573,48.1825
94108,18.0992,48.1302
94110,18.0145,48.1288
94111,18.072,48.0437
94121,18.0203,47.9487
94122,17.9949,47.9836
94123,18.1051,47.9934
94131,18.308,48.0232
94132,18.3733,48.0352
94133,18.4124,48.0174
94134,18.3971,47.989
94135,18.4119,47.9581
94136,18.4001,47.9302
94137,18.4165,47.9042
94141,18.2642,48.0453
94142,18.3385,48.0623
94143,18.253,48.0821
94144,18.2633,48.0991
94145,18.2836,48.1523
94146,18.3391,48.1397
94147,18.3037,48.0942
94148,18.3545,48.1041
94149,18.422,48.1087
94150,18.4224,48.0656
94151,18.3869,48.115
94162,18.2798,48.1675
94201,18.1845,48.0861
94218,18.1845,48.0861
94301,18.7175,47.7949
94304,18.6471,47.778
94342,18.4627,47.8695
94352,18.5993,47.793
94353,18.5988,47.8323
94354,18.4997,47.9105
94355,18.5797,47.9232
94356,18.6416,47.9224
94357,18.6431,47.8884
94358,18.6564,47.8512
94359,18.6736,47.901
94360,18.6965,47.8136
94361,18.7501,47.9255
94365,18.728,47.8311
94501,18.052,47.8514
94504,18.1226,47.7636
94505,18.1226,47.7636
94511,18.0991,47.7928
94512,18.0991,47.7928
94523,18.0991,47.7928
94525,18.0991,47.7928
94528,18.0991,47.7928
94529,18.0991,47.7928
94530,18.0991,47.7928
94533,18.0991,47.7928
94535,18.0991,47.7928
94540,18.0991,47.7928
94545,18.0991,47.7928
94547,18.0991,47.7928
94550,18.0991,47.7928
94552,18.0991,47.7928
94553,18.0991,47.7928
94559,18.0991,47.7928
94560,18.0991,47.7928
94567,18.0991,47.7928
94571,18.0991,47.7928
94574,18.0991,47.7928
94575,18.0991,47.7928
94576,18.0991,47.7928
94578,18.0991,47.7928
94579,18.0991,47.7928
94584,18.0991,47.7928
94601,18.0386,47.8189
94602,17.9877,47.8171
94603,17.9847,47.9229
94612,17.9667,47.7667
94613,17.9209,47.8038
94614,17.8542,47.8415
94615,17.8375,47.8044
94616,17.8146,47.8275
94617,17.8228,47.8634
94619,17.7731,47.7712
94621,17.8832,47.7624
94631,18.2269,47.8071
94632,18.2826,47.7879
94633,18.352,47.8236
94634,18.4202,47.8294
94635,18.4466,47.8076
94636,18.4832,47.7633
94637,18.4079,47.761
94638,18.3212,47.7526
94639,18.2896,47.7389
94651,18.1268,47.9282
94652,18.1417,47.904
94654,18.2074,47.9262
94655,18.315,47.8998
94656,18.2728,47.8692
94657,18.2541,47.8415
94701,18.1923,47.8698
94703,18.1923,47.8698
94712,18.1697,47.8649
94901,18.029,48.3491
94903,18.0822,48.3209
94905,18.0845,48.3076
94907,18.0845,48.3076
94909,18.0822,48.3209
94910,18.0845,48.3076
94911,18.0845,48.3076
94912,18.0845,48.3076
94921,18.0826,48.3187
94928,18.0826,48.3187
94931,18.0826,48.3187
94935,18.0826,48.3187
94936,18.0826,48.3187
94939,18.0826,48.3187
94944,18.0826,48.3187
94948,18.0826,48.3187
94955,18.0826,48.3187
94958,18.0826,48.3187
94960,18.0826,48.3187
94961,18.0826,48.3187
94963,18.0826,48.3187
94965,18.0826,48.3187
94966,18.0826,48.3187
94968,18.0826,48.3187
94973,18.0826,48.3187
94974,18.0826,48.3187
94976,18.0826,48.3187
94978,18.0826,48.3187
94979,18.0826,48.3187
94985,18.0826,48.3187
94989,18.0826,48.3187
94999,18.0826,48.3187
95001,18.2007,48.4926
95003,18.2007,48.4926
95006,18.2007,48.4926
95007,18.2007,48.4926
95008,18.2007,48.4926
95012,18.2007,48.4926
95015,18.2007,48.4926
95016,18.2007,48.4926
95022,18.2007,48.4926
95028,18.2007,48.4926
95030,18.2007,48.4926
95043,18.2007,48.4926
95047,18.2007,48.4926
95048,18.2007,48.4926
95050,18.2007,48.4926
95053,18.2007,48.4926
95061,18.2007,48.4926
95101,18.1283,48.3328
95102,18.2105,48.3132
95103,18.1791,48.331
95104,18.181,48.291
95105,18.2282,48.2334
95106,18.206,48.1884
95107,18.1596,48.2549
95108,18.1919,48.2719
95112,18.1162,48.243
95113,18.1442,48.2187
95114,18.0669,48.1651
95115,18.0658,48.2074
95116,18.0558,48.2282
95117,18.029,48.2445
95121,17.8933,48.3686
95122,17.9479,48.3664
95123,17.9378,48.3955
95124,17.9883,48.4085
95125,18.0255,48.4464
95126,18.0231,48.4219
95131,17.9308,48.2277
95132,17.9131,48.2453
95133,17.8678,48.2548
95134,17.8666,48.3099
95135,17.9387,48.3084
95136,17.9895,48.3116
95137,17.8715,48.3297
95141,18.029,48.3491
95142,18.0181,48.3656
95143,18.0579,48.3823
95144,18.0822,48.4115
95145,18.1342,48.4245
95146,18.1162,48.3803
95148,17.9591,48.2754
95151,18.3231,48.2903
95152,18.3601,48.3183
95153,18.2381,48.2892
95154,18.2881,48.2908
95161,18.3916,48.2324
95162,18.3776,48.2846
95171,18.3039,48.4143
95172,18.2746,48.3666
95173,18.2235,48.3784
95174,18.1751,48.3777
95175,18.2899,48.3441
95176,18.3241,48.3568
95177,18.262,48.3956
95178,18.1969,48.3606
95181,18.4515,48.3087
95182,18.4121,48.3206
95185,18.4208,48.5029
95187,18.4575,48.3399
95188,18.283,48.2123
95191,18.3582,48.4176
95192,18.3633,48.4446
95193,18.4322,48.4118
95194,18.4383,48.4529
95195,18.4563,48.4274
95196,18.4976,48.4694
95197,18.4186,48.3997
95201,18.3085,48.2437
95212,18.3085,48.2437
95214,18.3085,48.2437
95216,18.3085,48.2437
95217,18.3085,48.2437
95280,18.3085,48.2437
95281,18.3085,48.2437
95301,18.4006,48.3855
95304,18.4345,48.3738
95305,18.4717,48.3566
95311,18.4345,48.3738
95317,18.4345,48.3738
95320,18.4345,48.3738
95321,18.4345,48.3738
95322,18.4345,48.3738
95328,18.4345,48.3738
95330,18.4345,48.3738
95333,18.4345,48.3738
95336,18.4345,48.3738
95338,18.4345,48.3738
95339,18.4345,48.3738
95340,18.4345,48.3738
95342,18.4345,48.3738
95501,18.0549,48.6305
95503,18.1671,48.5636
95513,18.1239,48.5922
95514,18.1239,48.5922
95515,18.1239,48.5922
95520,18.1239,48.5922
95521,18.1239,48.5922
95523,18.1239,48.5922
95528,18.1239,48.5922
95535,18.1239,48.5922
95537,18.1239,48.5922
95539,18.1239,48.5922
95540,18.1239,48.5922
95548,18.1239,48.5922
95555,18.1239,48.5922
95556,18.1239,48.5922
95561,18.1239,48.5922
95582,18.1239,48.5922
95586,18.1239,48.5922
95588,18.1239,48.5922
95592,18.1239,48.5922
95594,18.1239,48.5922
95601,18.0754,48.556
95602,18.0979,48.535
95603,18.037,48.5367
95604,17.9664,48.5544
95605,17.9946,48.5656
95606,17.9027,48.5112
95607,18.0153,48.5163
95608,18.0361,48.4689
95611,18.1187,48.4866
95612,18.0987,48.4515
95613,18.0932,48.4373
95614,18.1456,48.4686
95615,18.1566,48.4957
95616,18.1751,48.5178
95617,18.2026,48.538
95618,18.2486,48.5788
95619,18.2494,48.5443
95621,18.1036,48.5825
95622,18.1172,48.6729
95631,18.2047,48.5879
95632,18.2472,48.6228
95633,18.2765,48.6076
95634,18.2776,48.6477
95635,18.3139,48.6695
95636,18.2273,48.6754
95637,18.1409,48.7286
95638,18.1576,48.681
95641,18.3384,48.7488
95643,18.3529,48.8075
95652,18.2354,48.8123
95653,18.2638,48.8366
95654,18.1918,48.744
95655,18.1972,48.7021
95701,18.3122,48.7208
95703,18.2607,48.7599
95704,18.2575,48.7213
95716,18.2797,48.7335
95717,18.2797,48.7335
95801,18.3846,48.6286
95803,18.4037,48.6204
95804,18.3846,48.6286
95806,18.3846,48.6286
95807,18.4045,48.6317
95814,18.3712,48.616
95817,18.3712,48.616
95822,18.3712,48.616
95824,18.3712,48.616
95826,18.3712,48.616
95829,18.3712,48.616
95841,18.4405,48.6068
95842,18.3454,48.6083
95843,18.2962,48.5938
95844,18.3224,48.5812
95845,18.3688,48.5536
95852,18.3025,48.6242
95853,18.3815,48.6619
95854,18.3745,48.6843
96001,19.1532,48.5744
96002,19.1532,48.5744
96003,19.1532,48.5744
96006,19.1532,48.5744
96007,19.1532,48.5744
96008,19.1532,48.5744
96009,19.1532,48.5744
96012,19.1532,48.5744
96013,19.1532,48.5744
96019,19.1532,48.5744
96023,19.1532,48.5744
96024,19.1532,48.5744
96025,19.1532,48.5744
96026,19.1532,48.5744
96032,19.1532,48.5744
96036,19.1532,48.5744
96042,19.1532,48.5744
96044,19.1532,48.5744
96047,19.1532,48.5744
96053,19.1532,48.5744
96055,19.1532,48.5744
96061,19.1532,48.5744
96062,19.1532,48.5744
96064,19.1532,48.5744
96065,19.1532,48.5744
96066,19.1532,48.5744
96068,19.1532,48.5744
96069,19.1532,48.5744
96077,19.1532,48.5744
96078,19.1532,48.5744
96081,19.1532,48.5744
96082,19.1532,48.5744
96083,19.1532,48.5744
96086,19.1532,48.5744
96089,19.1532,48.5744
96093,19.1532,48.5744
96095,19.1532,48.5744
96098,19.1532,48.5744
96099,19.1532,48.5744
96102,18.9699,48.4698
96103,18.9699,48.4698
96107,18.9699,48.4698
96108,18.9699,48.4698
96109,18.9699,48.4698
96115,18.9699,48.4698
96116,18.9699,48.4698
96117,18.9699,48.4698
96120,18.9699,48.4698
96121,18.9699,48.4698
96133,18.9699,48.4698
96140,18.9699,48.4698
96150,18.9699,48.4698
96201,19.2599,48.5635
96202,19.3029,48.5632
96204,19.4483,48.5282
96205,19.5257,48.5779
96211,19.3821,48.5589
96212,19.3821,48.5589
96221,19.1925,48.5729
96223,19.2884,48.6004
96224,19.3687,48.5868
96225,19.339,48.5021
96231,19.1372,48.6167
96233,19.0694,48.5738
96234,19.0346,48.6054
96237,19.1025,48.6015
96241,19.1239,48.3528
96243,19.1512,48.3448
96244,19.1403,48.2967
96251,19.0626,48.2303
96252,19.1567,48.2547
96255,18.9707,48.2024
96261,19.1545,48.5092
96262,19.1328,48.4141
96263,19.1556,48.4263
96265,19.0265,48.3084
96266,18.9524,48.2754
96268,18.9203,48.2041
96270,18.8491,48.1856
96271,18.8878,48.1713
96275,19.3659,48.4089
96301,18.9839,48.3905
96311,19.0647,48.3554
96316,19.0647,48.3554
96321,19.0647,48.3554
96346,19.0647,48.3554
96380,19.0647,48.3554
96388,19.0647,48.3554
96501,18.8745,48.5752
96519,18.8695,48.5986
96535,18.8695,48.5986
96537,18.8695,48.5986
96554,18.8695,48.5986
96563,18.8695,48.5986
96601,18.8079,48.5431
96602,18.7416,48.5295
96603,18.8465,48.5156
96604,18.7078,48.6093
96611,18.9543,48.5898
96615,18.9974,48.5119
96621,18.8158,48.5717
96622,18.8449,48.6138
96623,18.7881,48.6174
96624,18.8094,48.6516
96641,18.5607,48.4608
96642,18.5673,48.4964
96651,18.6857,48.4269
96652,18.5945,48.3882
96653,18.5559,48.3422
96654,18.5301,48.3561
96661,18.77,48.4513
96671,18.6666,48.498
96674,18.5652,48.5407
96677,18.6434,48.583
96678,18.6661,48.534
96681,18.5918,48.522
96701,18.9406,48.7261
96801,18.6516,48.407
96814,18.6404,48.423
96901,18.8328,48.366
96924,18.8872,48.4252
96950,18.8872,48.4252
96955,18.8872,48.4252
96958,18.8872,48.4252
96972,18.9401,48.4192
96973,18.9247,48.3582
96981,18.8555,48.4394
96982,18.9191,48.4986
97101,18.64,48.7138
97104,18.6664,48.7665
97106,18.6664,48.7665
97112,18.6664,48.7665
97113,18.6664,48.7665
97119,18.6664,48.7665
97126,18.6664,48.7665
97127,18.6664,48.7665
97131,18.6664,48.7665
97134,18.6664,48.7665
97136,18.6664,48.7665
97144,18.6664,48.7665
97148,18.6664,48.7665
97151,18.6664,48.7665
97153,18.6664,48.7665
97155,18.6664,48.7665
97157,18.6664,48.7665
97158,18.6664,48.7665
97166,18.6664,48.7665
97168,18.6664,48.7665
97172,18.6664,48.7665
97173,18.6664,48.7665
97174,18.6664,48.7665
97180,18.6664,48.7665
97201,18.5369,48.8019
97202,18.5717,48.7645
97205,18.6226,48.7295
97211,18.6195,48.8208
97212,18.6465,48.8188
97213,18.6142,48.8543
97214,18.6157,48.8949
97215,18.65,48.9
97216,18.649,48.8561
97217,18.5854,48.8164
97221,18.4684,48.7335
97222,18.4509,48.705
97223,18.3971,48.7034
97224,18.4965,48.7479
97225,18.4918,48.7669
97226,18.491,48.8079
97227,18.4788,48.8252
97228,18.3952,48.888
97229,18.4968,48.8862
97231,18.7591,48.7694
97232,18.711,48.7801
97241,18.5861,48.7414
97242,18.5994,48.6914
97243,18.5268,48.6876
97244,18.5496,48.6727
97245,18.5153,48.6597
97246,18.4874,48.6448
97247,18.4703,48.6314
97248,18.4898,48.6075
97251,18.7601,48.7276
97271,18.5339,48.7111
97401,19.2144,48.6989
97404,19.1535,48.7395
97405,19.0897,48.7103
97406,19.1589,48.7288
97408,19.1589,48.7288
97409,19.1535,48.7395
97411,19.1535,48.7395
97423,19.1585,48.7296
97433,19.1585,48.7296
97464,19.1585,48.7296
97472,19.1585,48.7296
97473,19.1585,48.7296
97484,19.1585,48.7296
97486,19.1585,48.7296
97489,19.1585,48.7296
97496,19.1585,48.7296
97498,19.1585,48.7296
97499,19.1585,48.7296
97520,19.0991,48.7634
97525,19.0991,48.7634
97526,19.0991,48.7634
97528,19.0991,48.7634
97558,19.0991,48.7634
97562,19.0991,48.7634
97563,19.0991,48.7634
97565,19.0991,48.7634
97566,19.0991,48.7634
